ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,OccupancyRate,Timestamp,Hour,DayOfWeek,Load,OccupancyRounded,OccupancyRatio,Next_Price_01,Next_price_02
890,BHMBCCMKT01,577,26.14453614,91.73617216,200,bike,1.0,7,False,24-11-2016,12:00,0.346620451,24-11-2016 12:00,12,3,0,200,0.346620451,13.46620451,
891,BHMBCCMKT01,577,26.14453614,91.73617216,211,car,1.0,7,False,24-11-2016,12:30,0.365684575,24-11-2016 12:30,12,3,0,211,0.365684575,13.65684575,
892,BHMBCCMKT01,577,26.14453614,91.73617216,230,car,1.0,7,False,24-11-2016,13:04,0.398613518,24-11-2016 13:04,13,3,0,230,0.398613518,13.98613518,
893,BHMBCCMKT01,577,26.14453614,91.73617216,219,car,1.0,7,False,24-11-2016,13:30,0.379549393,24-11-2016 13:30,13,3,0,219,0.379549393,13.79549393,
894,BHMBCCMKT01,577,26.14453614,91.73617216,214,bike,,5,False,24-11-2016,13:57,0.370883882,24-11-2016 13:57,13,3,0,214,0.370883882,13.70883882,
895,BHMBCCMKT01,577,26.14453614,91.73617216,194,car,,4,False,24-11-2016,14:30,0.336221837,24-11-2016 14:30,14,3,0,194,0.336221837,13.36221837,
896,BHMBCCMKT01,577,26.14453614,91.73617216,176,truck,,3,False,24-11-2016,14:57,0.305025997,24-11-2016 14:57,14,3,0,176,0.305025997,13.05025997,
897,BHMBCCMKT01,577,26.14453614,91.73617216,157,bike,0.0,2,False,24-11-2016,15:31,0.272097054,24-11-2016 15:31,15,3,0,157,0.272097054,12.72097054,
898,BHMBCCMKT01,577,26.14453614,91.73617216,147,bike,0.0,2,False,24-11-2016,15:57,0.254766031,24-11-2016 15:57,15,3,0,147,0.254766031,12.54766031,
899,BHMBCCMKT01,577,26.14453614,91.73617216,134,car,0.0,1,False,24-11-2016,16:31,0.232235702,24-11-2016 16:31,16,3,0,134,0.232235702,12.32235702,
900,BHMBCCMKT01,577,26.14453614,91.73617216,44,cycle,0.0,1,False,25-11-2016,08:00,0.076256499,25-11-2016 08:00,8,4,0,44,0.076256499,10.76256499,
901,BHMBCCMKT01,577,26.14453614,91.73617216,44,car,0.0,1,False,25-11-2016,08:00,0.076256499,25-11-2016 08:00,8,4,0,44,0.076256499,10.76256499,
902,BHMBCCMKT01,577,26.14453614,91.73617216,60,car,,2,False,25-11-2016,09:00,0.103986135,25-11-2016 09:00,9,4,0,60,0.103986135,11.03986135,
903,BHMBCCMKT01,577,26.14453614,91.73617216,106,car,0.0,2,False,25-11-2016,09:27,0.183708839,25-11-2016 09:27,9,4,0,106,0.183708839,11.83708839,
904,BHMBCCMKT01,577,26.14453614,91.73617216,222,car,0.0,3,False,25-11-2016,10:00,0.3847487,25-11-2016 10:00,10,4,0,222,0.3847487,13.847487,
905,BHMBCCMKT01,577,26.14453614,91.73617216,283,car,0.0,3,False,25-11-2016,10:27,0.490467938,25-11-2016 10:27,10,4,0,283,0.490467938,14.90467938,
906,BHMBCCMKT01,577,26.14453614,91.73617216,331,car,,5,False,25-11-2016,11:00,0.573656846,25-11-2016 11:00,11,4,0,331,0.573656846,15.73656846,
907,BHMBCCMKT01,577,26.14453614,91.73617216,370,cycle,,5,False,25-11-2016,11:27,0.641247834,25-11-2016 11:27,11,4,0,370,0.641247834,16.41247834,
908,BHMBCCMKT01,577,26.14453614,91.73617216,380,bike,1.0,8,False,25-11-2016,12:00,0.658578856,25-11-2016 12:00,12,4,0,380,0.658578856,16.58578856,
909,BHMBCCMKT01,577,26.14453614,91.73617216,390,truck,1.0,9,False,25-11-2016,12:34,0.675909879,25-11-2016 12:34,12,4,0,390,0.675909879,16.75909879,
910,BHMBCCMKT01,577,26.14453614,91.73617216,386,bike,1.0,7,False,25-11-2016,13:00,0.66897747,25-11-2016 13:00,13,4,0,386,0.66897747,16.6897747,
911,BHMBCCMKT01,577,26.14453614,91.73617216,384,car,1.0,7,False,25-11-2016,13:27,0.665511265,25-11-2016 13:27,13,4,0,384,0.665511265,16.65511265,
912,BHMBCCMKT01,577,26.14453614,91.73617216,357,car,,4,False,25-11-2016,14:00,0.618717504,25-11-2016 14:00,14,4,0,357,0.618717504,16.18717504,
913,BHMBCCMKT01,577,26.14453614,91.73617216,355,car,,4,False,25-11-2016,14:34,0.6152513,25-11-2016 14:34,14,4,0,355,0.6152513,16.152513,
914,BHMBCCMKT01,577,26.14453614,91.73617216,341,car,,3,False,25-11-2016,15:00,0.590987868,25-11-2016 15:00,15,4,0,341,0.590987868,15.90987868,
915,BHMBCCMKT01,577,26.14453614,91.73617216,333,car,0.0,2,False,25-11-2016,15:27,0.57712305,25-11-2016 15:27,15,4,0,333,0.57712305,15.7712305,
916,BHMBCCMKT01,577,26.14453614,91.73617216,264,truck,0.0,2,False,25-11-2016,16:00,0.457538995,25-11-2016 16:00,16,4,0,264,0.457538995,14.57538995,
917,BHMBCCMKT01,577,26.14453614,91.73617216,248,car,,2,False,25-11-2016,16:27,0.429809359,25-11-2016 16:27,16,4,0,248,0.429809359,14.29809359,
918,BHMBCCMKT01,577,26.14453614,91.73617216,39,car,,1,False,26-11-2016,08:01,0.067590988,26-11-2016 08:01,8,5,0,39,0.067590988,10.67590988,
919,BHMBCCMKT01,577,26.14453614,91.73617216,41,car,0.0,1,False,26-11-2016,08:28,0.071057192,26-11-2016 08:28,8,5,0,41,0.071057192,10.71057192,
920,BHMBCCMKT01,577,26.14453614,91.73617216,59,bike,0.0,2,False,26-11-2016,09:01,0.102253033,26-11-2016 09:01,9,5,0,59,0.102253033,11.02253033,
921,BHMBCCMKT01,577,26.14453614,91.73617216,111,car,0.0,2,False,26-11-2016,09:35,0.19237435,26-11-2016 09:35,9,5,0,111,0.19237435,11.9237435,
922,BHMBCCMKT01,577,26.14453614,91.73617216,160,bike,0.0,3,False,26-11-2016,10:01,0.27729636,26-11-2016 10:01,10,5,0,160,0.27729636,12.7729636,
923,BHMBCCMKT01,577,26.14453614,91.73617216,195,car,,3,False,26-11-2016,10:35,0.337954939,26-11-2016 10:35,10,5,0,195,0.337954939,13.37954939,
924,BHMBCCMKT01,577,26.14453614,91.73617216,247,bike,,5,False,26-11-2016,11:01,0.428076256,26-11-2016 11:01,11,5,0,247,0.428076256,14.28076256,
925,BHMBCCMKT01,577,26.14453614,91.73617216,298,car,,4,False,26-11-2016,11:28,0.516464471,26-11-2016 11:28,11,5,0,298,0.516464471,15.16464471,
926,BHMBCCMKT01,577,26.14453614,91.73617216,368,car,1.0,8,False,26-11-2016,12:01,0.637781629,26-11-2016 12:01,12,5,0,368,0.637781629,16.37781629,
927,BHMBCCMKT01,577,26.14453614,91.73617216,428,bike,1.0,8,False,26-11-2016,12:28,0.741767764,26-11-2016 12:28,12,5,0,428,0.741767764,17.41767764,
928,BHMBCCMKT01,577,26.14453614,91.73617216,489,truck,1.0,8,False,26-11-2016,13:01,0.847487002,26-11-2016 13:01,13,5,0,489,0.847487002,18.47487002,
929,BHMBCCMKT01,577,26.14453614,91.73617216,508,bike,1.0,7,False,26-11-2016,13:28,0.880415945,26-11-2016 13:28,13,5,0,508,0.880415945,18.80415945,
930,BHMBCCMKT01,577,26.14453614,91.73617216,551,car,,4,False,26-11-2016,14:01,0.954939341,26-11-2016 14:01,14,5,0,551,0.954939341,19.54939341,
931,BHMBCCMKT01,577,26.14453614,91.73617216,573,car,1.0,7,False,26-11-2016,14:41,0.993067591,26-11-2016 14:41,14,5,1,573,0.993067591,19.93067591,
932,BHMBCCMKT01,577,26.14453614,91.73617216,567,bike,0.0,2,False,26-11-2016,15:01,0.982668977,26-11-2016 15:01,15,5,0,567,0.982668977,19.82668977,
933,BHMBCCMKT01,577,26.14453614,91.73617216,551,car,,2,False,26-11-2016,15:28,0.954939341,26-11-2016 15:28,15,5,0,551,0.954939341,19.54939341,
934,BHMBCCMKT01,577,26.14453614,91.73617216,543,truck,0.0,2,False,26-11-2016,16:01,0.941074523,26-11-2016 16:01,16,5,0,543,0.941074523,19.41074523,
935,BHMBCCMKT01,577,26.14453614,91.73617216,501,car,0.0,2,False,26-11-2016,16:28,0.868284229,26-11-2016 16:28,16,5,0,501,0.868284229,18.68284229,
936,BHMBCCMKT01,577,26.14453614,91.73617216,22,bike,0.0,1,True,27-11-2016,08:02,0.03812825,27-11-2016 08:02,8,6,0,22,0.03812825,10.3812825,
937,BHMBCCMKT01,577,26.14453614,91.73617216,22,car,0.0,2,True,27-11-2016,08:32,0.03812825,27-11-2016 08:32,8,6,0,22,0.03812825,10.3812825,
938,BHMBCCMKT01,577,26.14453614,91.73617216,23,truck,0.0,2,True,27-11-2016,09:02,0.039861352,27-11-2016 09:02,9,6,0,23,0.039861352,10.39861352,
939,BHMBCCMKT01,577,26.14453614,91.73617216,24,car,0.0,2,True,27-11-2016,09:32,0.041594454,27-11-2016 09:32,9,6,0,24,0.041594454,10.41594454,
940,BHMBCCMKT01,577,26.14453614,91.73617216,35,car,0.0,2,True,27-11-2016,10:01,0.060658579,27-11-2016 10:01,10,6,0,35,0.060658579,10.60658579,
941,BHMBCCMKT01,577,26.14453614,91.73617216,65,car,,4,True,27-11-2016,10:32,0.112651646,27-11-2016 10:32,10,6,0,65,0.112651646,11.12651646,
942,BHMBCCMKT01,577,26.14453614,91.73617216,98,car,,6,True,27-11-2016,11:01,0.169844021,27-11-2016 11:01,11,6,0,98,0.169844021,11.69844021,
943,BHMBCCMKT01,577,26.14453614,91.73617216,147,car,,6,True,27-11-2016,11:31,0.254766031,27-11-2016 11:31,11,6,0,147,0.254766031,12.54766031,
944,BHMBCCMKT01,577,26.14453614,91.73617216,177,car,1.0,10,True,27-11-2016,12:01,0.306759099,27-11-2016 12:01,12,6,0,177,0.306759099,13.06759099,
945,BHMBCCMKT01,577,26.14453614,91.73617216,223,car,1.0,10,True,27-11-2016,12:32,0.386481802,27-11-2016 12:32,12,6,0,223,0.386481802,13.86481802,
946,BHMBCCMKT01,577,26.14453614,91.73617216,259,car,1.0,9,True,27-11-2016,13:08,0.448873484,27-11-2016 13:08,13,6,0,259,0.448873484,14.48873484,
947,BHMBCCMKT01,577,26.14453614,91.73617216,291,car,1.0,9,True,27-11-2016,13:32,0.504332756,27-11-2016 13:32,13,6,0,291,0.504332756,15.04332756,
948,BHMBCCMKT01,577,26.14453614,91.73617216,304,car,,5,True,27-11-2016,14:02,0.526863085,27-11-2016 14:02,14,6,0,304,0.526863085,15.26863085,
949,BHMBCCMKT01,577,26.14453614,91.73617216,300,bike,,5,True,27-11-2016,14:31,0.519930676,27-11-2016 14:31,14,6,0,300,0.519930676,15.19930676,
950,BHMBCCMKT01,577,26.14453614,91.73617216,292,bike,,4,True,27-11-2016,15:01,0.506065858,27-11-2016 15:01,15,6,0,292,0.506065858,15.06065858,
951,BHMBCCMKT01,577,26.14453614,91.73617216,283,truck,0.0,3,True,27-11-2016,15:32,0.490467938,27-11-2016 15:32,15,6,0,283,0.490467938,14.90467938,
952,BHMBCCMKT01,577,26.14453614,91.73617216,240,car,0.0,2,True,27-11-2016,16:01,0.415944541,27-11-2016 16:01,16,6,0,240,0.415944541,14.15944541,
953,BHMBCCMKT01,577,26.14453614,91.73617216,199,car,0.0,3,True,27-11-2016,16:32,0.344887348,27-11-2016 16:32,16,6,0,199,0.344887348,13.44887348,
954,BHMBCCMKT01,577,26.14453614,91.73617216,20,cycle,0.0,1,False,28-11-2016,08:01,0.034662045,28-11-2016 08:01,8,0,0,20,0.034662045,10.34662045,
955,BHMBCCMKT01,577,26.14453614,91.73617216,28,bike,0.0,1,False,28-11-2016,08:32,0.048526863,28-11-2016 08:32,8,0,0,28,0.048526863,10.48526863,
956,BHMBCCMKT01,577,26.14453614,91.73617216,33,cycle,0.0,1,False,28-11-2016,09:02,0.057192374,28-11-2016 09:02,9,0,0,33,0.057192374,10.57192374,
957,BHMBCCMKT01,577,26.14453614,91.73617216,51,bike,,2,False,28-11-2016,09:28,0.088388215,28-11-2016 09:28,9,0,0,51,0.088388215,10.88388215,
958,BHMBCCMKT01,577,26.14453614,91.73617216,82,bike,0.0,2,False,28-11-2016,10:01,0.142114385,28-11-2016 10:01,10,0,0,82,0.142114385,11.42114385,
959,BHMBCCMKT01,577,26.14453614,91.73617216,112,bike,,3,False,28-11-2016,10:32,0.194107452,28-11-2016 10:32,10,0,0,112,0.194107452,11.94107452,
960,BHMBCCMKT01,577,26.14453614,91.73617216,147,truck,,4,False,28-11-2016,11:01,0.254766031,28-11-2016 11:01,11,0,0,147,0.254766031,12.54766031,
961,BHMBCCMKT01,577,26.14453614,91.73617216,187,car,,5,False,28-11-2016,11:32,0.324090121,28-11-2016 11:32,11,0,0,187,0.324090121,13.24090121,
962,BHMBCCMKT01,577,26.14453614,91.73617216,205,car,1.0,7,False,28-11-2016,12:01,0.355285962,28-11-2016 12:01,12,0,0,205,0.355285962,13.55285962,
963,BHMBCCMKT01,577,26.14453614,91.73617216,217,car,1.0,7,False,28-11-2016,12:28,0.376083189,28-11-2016 12:28,12,0,0,217,0.376083189,13.76083189,
964,BHMBCCMKT01,577,26.14453614,91.73617216,224,bike,1.0,6,False,28-11-2016,13:02,0.388214905,28-11-2016 13:02,13,0,0,224,0.388214905,13.88214905,
965,BHMBCCMKT01,577,26.14453614,91.73617216,224,car,,5,False,28-11-2016,13:31,0.388214905,28-11-2016 13:31,13,0,0,224,0.388214905,13.88214905,
966,BHMBCCMKT01,577,26.14453614,91.73617216,209,car,1.0,5,False,28-11-2016,14:02,0.362218371,28-11-2016 14:02,14,0,0,209,0.362218371,13.62218371,
967,BHMBCCMKT01,577,26.14453614,91.73617216,199,car,,4,False,28-11-2016,14:32,0.344887348,28-11-2016 14:32,14,0,0,199,0.344887348,13.44887348,
968,BHMBCCMKT01,577,26.14453614,91.73617216,171,bike,0.0,2,False,28-11-2016,15:02,0.296360485,28-11-2016 15:02,15,0,0,171,0.296360485,12.96360485,
969,BHMBCCMKT01,577,26.14453614,91.73617216,150,bike,0.0,2,False,28-11-2016,15:41,0.259965338,28-11-2016 15:41,15,0,0,150,0.259965338,12.59965338,
970,BHMBCCMKT01,577,26.14453614,91.73617216,131,bike,0.0,2,False,28-11-2016,16:02,0.227036395,28-11-2016 16:02,16,0,0,131,0.227036395,12.27036395,
971,BHMBCCMKT01,577,26.14453614,91.73617216,133,truck,0.0,1,False,28-11-2016,16:28,0.2305026,28-11-2016 16:28,16,0,0,133,0.2305026,12.305026,
972,BHMBCCMKT01,577,26.14453614,91.73617216,20,truck,,1,False,29-11-2016,07:55,0.034662045,29-11-2016 07:55,7,1,0,20,0.034662045,10.34662045,
973,BHMBCCMKT01,577,26.14453614,91.73617216,24,car,0.0,1,False,29-11-2016,08:28,0.041594454,29-11-2016 08:28,8,1,0,24,0.041594454,10.41594454,
974,BHMBCCMKT01,577,26.14453614,91.73617216,38,cycle,,2,False,29-11-2016,09:02,0.065857886,29-11-2016 09:02,9,1,0,38,0.065857886,10.65857886,
975,BHMBCCMKT01,577,26.14453614,91.73617216,53,cycle,0.0,1,False,29-11-2016,09:28,0.091854419,29-11-2016 09:28,9,1,0,53,0.091854419,10.91854419,
976,BHMBCCMKT01,577,26.14453614,91.73617216,90,car,0.0,2,False,29-11-2016,10:01,0.155979203,29-11-2016 10:01,10,1,0,90,0.155979203,11.55979203,
977,BHMBCCMKT01,577,26.14453614,91.73617216,132,bike,0.0,2,False,29-11-2016,10:28,0.228769497,29-11-2016 10:28,10,1,0,132,0.228769497,12.28769497,
978,BHMBCCMKT01,577,26.14453614,91.73617216,165,bike,,4,False,29-11-2016,11:01,0.285961872,29-11-2016 11:01,11,1,0,165,0.285961872,12.85961872,
979,BHMBCCMKT01,577,26.14453614,91.73617216,188,car,,5,False,29-11-2016,11:28,0.325823224,29-11-2016 11:28,11,1,0,188,0.325823224,13.25823224,
980,BHMBCCMKT01,577,26.14453614,91.73617216,192,truck,,5,False,29-11-2016,11:55,0.332755633,29-11-2016 11:55,11,1,0,192,0.332755633,13.32755633,
981,BHMBCCMKT01,577,26.14453614,91.73617216,206,car,1.0,7,False,29-11-2016,12:28,0.357019064,29-11-2016 12:28,12,1,0,206,0.357019064,13.57019064,
982,BHMBCCMKT01,577,26.14453614,91.73617216,208,truck,1.0,6,False,29-11-2016,13:02,0.360485269,29-11-2016 13:02,13,1,0,208,0.360485269,13.60485269,
983,BHMBCCMKT01,577,26.14453614,91.73617216,206,car,1.0,6,False,29-11-2016,13:28,0.357019064,29-11-2016 13:28,13,1,0,206,0.357019064,13.57019064,
984,BHMBCCMKT01,577,26.14453614,91.73617216,180,bike,,3,False,29-11-2016,14:01,0.311958406,29-11-2016 14:01,14,1,0,180,0.311958406,13.11958406,
985,BHMBCCMKT01,577,26.14453614,91.73617216,169,car,,3,False,29-11-2016,14:28,0.292894281,29-11-2016 14:28,14,1,0,169,0.292894281,12.92894281,
986,BHMBCCMKT01,577,26.14453614,91.73617216,152,bike,,4,False,29-11-2016,14:55,0.263431542,29-11-2016 14:55,14,1,0,152,0.263431542,12.63431542,
987,BHMBCCMKT01,577,26.14453614,91.73617216,138,car,0.0,2,False,29-11-2016,15:28,0.239168111,29-11-2016 15:28,15,1,0,138,0.239168111,12.39168111,
988,BHMBCCMKT01,577,26.14453614,91.73617216,128,bike,0.0,2,False,29-11-2016,16:02,0.221837088,29-11-2016 16:02,16,1,0,128,0.221837088,12.21837088,
989,BHMBCCMKT01,577,26.14453614,91.73617216,114,bike,0.0,2,False,29-11-2016,16:28,0.197573657,29-11-2016 16:28,16,1,0,114,0.197573657,11.97573657,
990,BHMBCCMKT01,577,26.14453614,91.73617216,17,car,0.0,1,False,30-11-2016,08:02,0.029462738,30-11-2016 08:02,8,2,0,17,0.029462738,10.29462738,
991,BHMBCCMKT01,577,26.14453614,91.73617216,24,bike,0.0,0,False,30-11-2016,08:28,0.041594454,30-11-2016 08:28,8,2,0,24,0.041594454,10.41594454,
992,BHMBCCMKT01,577,26.14453614,91.73617216,35,car,0.0,1,False,30-11-2016,09:01,0.060658579,30-11-2016 09:01,9,2,0,35,0.060658579,10.60658579,
993,BHMBCCMKT01,577,26.14453614,91.73617216,49,cycle,0.0,1,False,30-11-2016,09:28,0.08492201,30-11-2016 09:28,9,2,0,49,0.08492201,10.8492201,
994,BHMBCCMKT01,577,26.14453614,91.73617216,81,car,0.0,2,False,30-11-2016,10:01,0.140381282,30-11-2016 10:01,10,2,0,81,0.140381282,11.40381282,
995,BHMBCCMKT01,577,26.14453614,91.73617216,107,car,0.0,2,False,30-11-2016,10:28,0.185441941,30-11-2016 10:28,10,2,0,107,0.185441941,11.85441941,
996,BHMBCCMKT01,577,26.14453614,91.73617216,134,cycle,,4,False,30-11-2016,10:55,0.232235702,30-11-2016 10:55,10,2,0,134,0.232235702,12.32235702,
997,BHMBCCMKT01,577,26.14453614,91.73617216,159,car,,5,False,30-11-2016,11:28,0.275563258,30-11-2016 11:28,11,2,0,159,0.275563258,12.75563258,
998,BHMBCCMKT01,577,26.14453614,91.73617216,182,car,1.0,7,False,30-11-2016,12:01,0.31542461,30-11-2016 12:01,12,2,0,182,0.31542461,13.1542461,
999,BHMBCCMKT01,577,26.14453614,91.73617216,189,cycle,1.0,7,False,30-11-2016,12:28,0.327556326,30-11-2016 12:28,12,2,0,189,0.327556326,13.27556326,
1000,BHMBCCMKT01,577,26.14453614,91.73617216,204,bike,1.0,7,False,30-11-2016,13:01,0.35355286,30-11-2016 13:01,13,2,0,204,0.35355286,13.5355286,
1001,BHMBCCMKT01,577,26.14453614,91.73617216,201,truck,1.0,7,False,30-11-2016,13:28,0.348353553,30-11-2016 13:28,13,2,0,201,0.348353553,13.48353553,
1002,BHMBCCMKT01,577,26.14453614,91.73617216,196,bike,,4,False,30-11-2016,14:01,0.339688042,30-11-2016 14:01,14,2,0,196,0.339688042,13.39688042,
1003,BHMBCCMKT01,577,26.14453614,91.73617216,181,car,,3,False,30-11-2016,14:28,0.313691508,30-11-2016 14:28,14,2,0,181,0.313691508,13.13691508,
1004,BHMBCCMKT01,577,26.14453614,91.73617216,154,cycle,,3,False,30-11-2016,15:01,0.266897747,30-11-2016 15:01,15,2,0,154,0.266897747,12.66897747,
1005,BHMBCCMKT01,577,26.14453614,91.73617216,132,car,0.0,2,False,30-11-2016,15:28,0.228769497,30-11-2016 15:28,15,2,0,132,0.228769497,12.28769497,
1006,BHMBCCMKT01,577,26.14453614,91.73617216,114,truck,,2,False,30-11-2016,16:01,0.197573657,30-11-2016 16:01,16,2,0,114,0.197573657,11.97573657,
1007,BHMBCCMKT01,577,26.14453614,91.73617216,106,car,0.0,2,False,30-11-2016,16:28,0.183708839,30-11-2016 16:28,16,2,0,106,0.183708839,11.83708839,
1008,BHMBCCMKT01,577,26.14453614,91.73617216,22,bike,0.0,1,False,01-12-2016,08:05,0.03812825,01-12-2016 08:05,8,3,0,22,0.03812825,10.3812825,
1009,BHMBCCMKT01,577,26.14453614,91.73617216,22,bike,0.0,1,False,01-12-2016,08:25,0.03812825,01-12-2016 08:25,8,3,0,22,0.03812825,10.3812825,
1010,BHMBCCMKT01,577,26.14453614,91.73617216,31,car,0.0,2,False,01-12-2016,08:58,0.05372617,01-12-2016 08:58,8,3,0,31,0.05372617,10.5372617,
1011,BHMBCCMKT01,577,26.14453614,91.73617216,47,car,0.0,2,False,01-12-2016,09:25,0.081455806,01-12-2016 09:25,9,3,0,47,0.081455806,10.81455806,
1012,BHMBCCMKT01,577,26.14453614,91.73617216,94,truck,0.0,2,False,01-12-2016,09:58,0.162911612,01-12-2016 09:58,9,3,0,94,0.162911612,11.62911612,
1013,BHMBCCMKT01,577,26.14453614,91.73617216,127,car,0.0,2,False,01-12-2016,10:25,0.220103986,01-12-2016 10:25,10,3,0,127,0.220103986,12.20103986,
1014,BHMBCCMKT01,577,26.14453614,91.73617216,153,bike,1.0,5,False,01-12-2016,10:58,0.265164645,01-12-2016 10:58,10,3,0,153,0.265164645,12.65164645,
1015,BHMBCCMKT01,577,26.14453614,91.73617216,174,cycle,1.0,6,False,01-12-2016,11:32,0.301559792,01-12-2016 11:32,11,3,0,174,0.301559792,13.01559792,
1016,BHMBCCMKT01,577,26.14453614,91.73617216,196,car,,4,False,01-12-2016,11:58,0.339688042,01-12-2016 11:58,11,3,0,196,0.339688042,13.39688042,
1017,BHMBCCMKT01,577,26.14453614,91.73617216,191,bike,1.0,7,False,01-12-2016,12:25,0.33102253,01-12-2016 12:25,12,3,0,191,0.33102253,13.3102253,
1018,BHMBCCMKT01,577,26.14453614,91.73617216,207,car,1.0,7,False,01-12-2016,12:58,0.358752166,01-12-2016 12:58,12,3,0,207,0.358752166,13.58752166,
1019,BHMBCCMKT01,577,26.14453614,91.73617216,203,car,1.0,7,False,01-12-2016,13:25,0.351819757,01-12-2016 13:25,13,3,0,203,0.351819757,13.51819757,
1020,BHMBCCMKT01,577,26.14453614,91.73617216,190,car,,5,False,01-12-2016,13:58,0.329289428,01-12-2016 13:58,13,3,0,190,0.329289428,13.29289428,
1021,BHMBCCMKT01,577,26.14453614,91.73617216,173,bike,,3,False,01-12-2016,14:25,0.29982669,01-12-2016 14:25,14,3,0,173,0.29982669,12.9982669,
1022,BHMBCCMKT01,577,26.14453614,91.73617216,168,bike,,3,False,01-12-2016,14:58,0.291161179,01-12-2016 14:58,14,3,0,168,0.291161179,12.91161179,
1023,BHMBCCMKT01,577,26.14453614,91.73617216,153,bike,0.0,3,False,01-12-2016,15:25,0.265164645,01-12-2016 15:25,15,3,0,153,0.265164645,12.65164645,
1024,BHMBCCMKT01,577,26.14453614,91.73617216,123,car,0.0,2,False,01-12-2016,15:58,0.213171577,01-12-2016 15:58,15,3,0,123,0.213171577,12.13171577,
1025,BHMBCCMKT01,577,26.14453614,91.73617216,108,car,0.0,2,False,01-12-2016,16:25,0.187175043,01-12-2016 16:25,16,3,0,108,0.187175043,11.87175043,
1026,BHMBCCMKT01,577,26.14453614,91.73617216,18,bike,0.0,1,False,02-12-2016,07:55,0.031195841,02-12-2016 07:55,7,4,0,18,0.031195841,10.31195841,
1027,BHMBCCMKT01,577,26.14453614,91.73617216,24,car,0.0,1,False,02-12-2016,08:28,0.041594454,02-12-2016 08:28,8,4,0,24,0.041594454,10.41594454,
1028,BHMBCCMKT01,577,26.14453614,91.73617216,40,cycle,0.0,2,False,02-12-2016,09:01,0.06932409,02-12-2016 09:01,9,4,0,40,0.06932409,10.6932409,
1029,BHMBCCMKT01,577,26.14453614,91.73617216,58,car,0.0,1,False,02-12-2016,09:28,0.100519931,02-12-2016 09:28,9,4,0,58,0.100519931,11.00519931,
1030,BHMBCCMKT01,577,26.14453614,91.73617216,91,car,0.0,2,False,02-12-2016,10:02,0.157712305,02-12-2016 10:02,10,4,0,91,0.157712305,11.57712305,
1031,BHMBCCMKT01,577,26.14453614,91.73617216,122,car,0.0,2,False,02-12-2016,10:28,0.211438475,02-12-2016 10:28,10,4,0,122,0.211438475,12.11438475,
1032,BHMBCCMKT01,577,26.14453614,91.73617216,155,car,,4,False,02-12-2016,11:01,0.268630849,02-12-2016 11:01,11,4,0,155,0.268630849,12.68630849,
1033,BHMBCCMKT01,577,26.14453614,91.73617216,181,cycle,,5,False,02-12-2016,11:28,0.313691508,02-12-2016 11:28,11,4,0,181,0.313691508,13.13691508,
1034,BHMBCCMKT01,577,26.14453614,91.73617216,197,cycle,1.0,7,False,02-12-2016,12:01,0.341421144,02-12-2016 12:01,12,4,0,197,0.341421144,13.41421144,
1035,BHMBCCMKT01,577,26.14453614,91.73617216,196,bike,1.0,7,False,02-12-2016,12:28,0.339688042,02-12-2016 12:28,12,4,0,196,0.339688042,13.39688042,
1036,BHMBCCMKT01,577,26.14453614,91.73617216,200,bike,1.0,7,False,02-12-2016,12:58,0.346620451,02-12-2016 12:58,12,4,0,200,0.346620451,13.46620451,
1037,BHMBCCMKT01,577,26.14453614,91.73617216,203,car,1.0,6,False,02-12-2016,13:25,0.351819757,02-12-2016 13:25,13,4,0,203,0.351819757,13.51819757,
1038,BHMBCCMKT01,577,26.14453614,91.73617216,196,car,,5,False,02-12-2016,13:58,0.339688042,02-12-2016 13:58,13,4,0,196,0.339688042,13.39688042,
1039,BHMBCCMKT01,577,26.14453614,91.73617216,186,bike,,4,False,02-12-2016,14:25,0.322357019,02-12-2016 14:25,14,4,0,186,0.322357019,13.22357019,
1040,BHMBCCMKT01,577,26.14453614,91.73617216,175,car,,4,False,02-12-2016,14:58,0.303292894,02-12-2016 14:58,14,4,0,175,0.303292894,13.03292894,
1041,BHMBCCMKT01,577,26.14453614,91.73617216,149,bike,0.0,2,False,02-12-2016,15:31,0.258232236,02-12-2016 15:31,15,4,0,149,0.258232236,12.58232236,
